Phone_Name,Date,Rating_Out_of_5,Review_Title,Review_Text
Samsung Galaxy S7 G930F,"September 15, 2016",5.0,Five Stars,It worked right away in my trip to Venezuela with a local carrier
Samsung Galaxy S7 G930F,"October 18, 2016",5.0,Good purchase,"Good buy, as expected. No regrets"
Samsung Galaxy S7 G930F,"January 1, 2018",5.0,Five Stars,Good quality for the price paid. Very happy with the phone.
Samsung Galaxy S7 G930F,"January 14, 2018",1.0,Condition said new. WAS NOT NEW,Condition said new when I got it the box for the phone had been opened and s/n sticker on box was missing and phone wouldn't turn on
Samsung Galaxy S7 G930F,"September 13, 2016",5.0,Love it!,"Love it! I bought to use in Brazil and the cell phone is awesome! I have to use a  international travel adapter, but it's because the sockets in Brazil are diffenrent from all around the World!"
Samsung Galaxy S7 G930F,"October 18, 2017",1.0,One Star,THIS IS A SCAM DONT BUY THESE PHONES THEY ARE BROKEN AND DO NO COME WITH WARANTY
Samsung Galaxy S7 G930F,"August 19, 2016",5.0,Five Stars,Very gud phone however still have to charge it everyday with average usage...
Samsung Galaxy S7 G930F,"March 25, 2018",2.0,"... to get ""Authorized"" service centers to do simple things like change broken screens","Be careful when you buy international versions of Samsung products as you will not be able to get ""Authorized"" service centers to do simple things like change broken screens."
Samsung Galaxy S7 G930F,"January 31, 2018",1.0,"I like size, features and pictures but the phone works ...","I like size ,features  and pictures  but the  phone works  for only two weeks from  the  start vacation when first used it and abruptly went off and won't start.i started using it on the  1/17."
Samsung Galaxy S7 G930F,"March 20, 2018",1.0,This phone has issues. It freezes up and has ...,This phone has issues.  It freezes up and has to be restarted numerous times. Same problem I had with a Samsung S4. But at least that one didn't have issues till after 3 years.
Samsung Galaxy S7 G930F,"September 16, 2016",5.0,Five Stars,Love this phone. No complaints.
Samsung Galaxy S7 G930F,"August 24, 2016",2.0,After being using the phone during 2 months it started ...,"After being using the phone during 2 months it started heating and the battery runs off very quickly. Im very dissapointed, will call amazon"
Samsung Galaxy S7 G930F,"August 4, 2016",5.0,I bought the LATAM version and it works just fine in Brazil (with TIM carrier,"Very fast delivery.I bought the LATAM version and it works just fine in Brazil (with TIM carrier, don't know about other carriers but i figure there will be no problem at all).Very easy set up!So far so good!"
Samsung Galaxy S7 G930F,"July 8, 2016",2.0,I love love love this phone however it is extremely echo ...,I love love love  this phone however it is extremely echo y when I try talking  to someone :/
Samsung Galaxy S7 G930F,"July 21, 2016",5.0,perfect,"As spected, perfect product"
Samsung Galaxy S7 G930F,"August 5, 2016",5.0,Great purchase! I originally had a U,"Great purchase! I originally had a U.S. Samsung Galaxy S7 (SM-G930AZDAATT) on the AT&T network and when I got it wet, my cell phone insurance plan directed me to go ahead and buy a new phone.  Since the retail versions sold at AT&T stores would have run me $695 + tax, I decided to look at the international versions because they typically are a bit cheaper than the full retail versions in the states. Glad I went with this one.  After doing some research (which can be a pain to do) I found out that this SM-G930F cover almost all the same bands/radio frequencies that the U.S. AT&T uses.  I get great coverage for data, and about the same or slightly worse coverage for voice, but since I rely on data mostly, I am not complaining.  The phone actually seems to be a bit faster than my original S7 from AT&T, because it does not come loaded with as much bloatware (theres still some from Samsung, but not nearly as much as the U.S. carrier versions of the phone).  Also, the setup and activation was very easy.  It comes with the same nano-Sim card and micro-SD card tray (both fit on the tray and it slides into a port on the top of the phone) and after you pop in your carrier's nano-Sim card, it recognizes the nano-Sim and automatically connects.  Overall, I am happy with the purchase.  If I run into hardware or connectivity issues, I will post back here with an update. If there are no updates from me within the next month, then assume everything works well on the U.S. AT&T network (metro ATL location) using this international Galaxy S7."
Samsung Galaxy S7 G930F,"August 18, 2017",2.0,I feel like this is a flaw in the product and should ...,"After only having this phone for almost 8 months, the waze GPS app has etched a circle into my screen permanently. I feel like this is a flaw in the product and should be taken into consideration."
Samsung Galaxy S7 G930F,"September 15, 2016",5.0,"I am IN LOVE, the phone itself is a beaut","Second time ordering my phone from Amazon and I must say. I am IN LOVE,the phone itself is a beaut. It works like magic. I fall inlove with it everyday. Was worried but I'm now that I have it. I'm in love. Good buy."
Samsung Galaxy S7 G930F,"March 6, 2017",4.0,Four Stars,Muy buen telefono
Samsung Galaxy S7 G930F,"January 15, 2017",5.0,Five Stars,Nice phone nice camera
Samsung Galaxy S7 G930F,"August 15, 2016",5.0,Best Phone I have had.,Absolutely love it.
Samsung Galaxy S7 G930F,"October 6, 2016",5.0,Five Stars,great fit awesome price
Samsung Galaxy S7 G930F,"May 3, 2017",5.0,Thank you for meeting my expectations and also for very good service.,Phone came as displayed and expected. Thank you for meeting my expectations and also for very good service.
Samsung Galaxy S7 G930F,"February 14, 2018",5.0,Five Stars,Shipping was fast and the item is excellent. Thanks.
Samsung Galaxy S7 G930F,"March 12, 2017",4.0,Really love this phone its high quality and fast,Really love this phone its high quality and fast. Only issue is the headphone jack is too big for 3.5 headphones? I dont know if theyre all like this or if its just a flaw in mine but it sucks.
Samsung Galaxy S7 G930F,"April 21, 2017",5.0,Five Stars,Perfect! Just what I needed and wanted. Flawless!
Samsung Galaxy S7 G930F,"June 22, 2016",1.0,Once I got the right phone it works great.,It didn't work here in the States for me. I had to send it back and make sure this time it was one that was for the USA. Once I got the right phone it works great.
Samsung Galaxy S7 G930F,"September 28, 2017",5.0,Five Stars,Excelent telephone!
Samsung Galaxy S7 G930F,"March 30, 2017",5.0,Great,Great
Samsung Galaxy S7 G930F,"December 25, 2016",5.0,Great phone,Good phone. Charging time is fast.
Samsung Galaxy S7 G930F,"September 20, 2016",5.0,Why would you ever lease a phone??,"So, I am going to skip the review of the actual phone because that's been done and the previous reviews are good enough.Seller: From this seller on Amazon, mine came as the UK version with a UK plug. You'll have to go in and change some settings if you don't want your currency in GB Pounds and Google Maps in a British Accent. Well, I kept it because it's a good conversation starter.  These guys even went the extra mile and sent me an adaptor for the fast charger. Lukly, I had a U.S Fast Charger but, again, a good conversation starter.Network: I'm living in the US and on the AT&T (GSM) network, and it works perfect.Comments: My only concern moving on is if the S7's battery does get recalled, how is that going to work in the US with a UK warranty and Serial Number. Other than that, I wouldn't worry about anything from this seller. I would 10/10 buy again from these guys.Overall: Beats LEASING a phone from AT&T for $200 more than the international list price. I don't understand why one wouldn't go this route."
Samsung Galaxy S7 G930F,"May 24, 2016",5.0,Five Stars,Much quicker than the S7 edge i had bought for at&t.
Samsung Galaxy S7 G930F,"May 28, 2017",1.0,This cellphone doesn't work I have to return it. ...,This cellphone doesn't  work I have to return it ..  I 've lost my time and money..
Samsung Galaxy S7 G930F,"January 6, 2017",4.0,Four Stars,wife likes it
Samsung Galaxy S7 G930F,"November 14, 2016",5.0,Five Stars,"Its great, and works perfectly in Argentina"
Samsung Galaxy S7 G930F,"May 28, 2017",5.0,Great,Works great here in The Bahamas
Samsung Galaxy S7 G930F,"August 31, 2016",4.0,Great phone!,"I will be starting off with good points of the phone,-3000 mAh battery: This is great due to most phones nowadays not having such large batteries, this makes the phone last very long throughout the day even through some pretty heavy use. And with the addition of quick charging, makes it lightning fast to charge and get moving.-IP68: This means the phone is dust and water resistant, so if the phone drops in water, there are no worries and it should work perfect after (has always for me)-SD card slot: Bringing this back was a great idea, now you can extend the space by adding a mini-SD card again.-12 MP f/1.7 back camera: This is honestly the best camera I've used on a smartphone in a while, as well as having a great auto-focus feature makes it even betterOnto the downsides,-Bloatware: Comes with a lot of bloatware apps that come preinstalled, pretty annoying but not too big of a problem-Removal of IR Blaster: Not many people did use this, but it was a very nice feature to use for TV's and what not.-Glass back and front, with metal rounded sides: This makes the phone extremely slippery and can be dropped very easily (Best to get a case or skin to make it less slippery)Overall, it is a great phone with great specs. Fast in everything I've done from gaming to watching videos to recording. Have had no issues so far with it. Amazing phone, Samsung."
