TextTopic4_raw1,TextTopic4_raw2,TextTopic4_raw3,TextTopic4_raw4,TextTopic4_raw5,TextTopic4_raw6,TextTopic4_raw7,TextTopic4_raw8,TextTopic4_raw9,TextTopic4_raw10,TextTopic4_raw11,TextTopic4_raw12,TextTopic4_raw13,TextTopic4_raw14,TextTopic4_raw15,TextTopic4_raw16,TextTopic4_raw17,TextTopic4_raw18,TextTopic4_raw19,TextTopic4_raw20,TextTopic4_raw21,TextTopic4_raw22,TextTopic4_raw23,TextTopic4_raw24,TextTopic4_raw25,TextTopic4_raw26,TextTopic4_raw27,TextTopic4_raw28,TextTopic4_raw29,TextTopic4_raw30,TextTopic4_raw31,TextTopic4_1,TextTopic4_2,TextTopic4_3,TextTopic4_4,TextTopic4_5,TextTopic4_6,TextTopic4_7,TextTopic4_8,TextTopic4_9,TextTopic4_10,TextTopic4_11,TextTopic4_12,TextTopic4_13,TextTopic4_14,TextTopic4_15,TextTopic4_16,TextTopic4_17,TextTopic4_18,TextTopic4_19,TextTopic4_20,TextTopic4_21,TextTopic4_22,TextTopic4_23,TextTopic4_24,TextTopic4_25,TextTopic4_26,TextTopic4_27,TextTopic4_28,TextTopic4_29,TextTopic4_30,TextTopic4_31,_DOCUMENT_,F1,F2,F3,F4,F5,CLUSTER,DISTANCE
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.011,0.000,0.293,0.017,0.000,0.000,0.000,0.000,0.000,0.000,-.010,0.027,0.000,-.019,0.000,0.011,-.011,-.012,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 5, 2017",5,Five Stars,Loving it a lot,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.188,0.054,-.049,0.025,0.000,0.000,0.080,0.000,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,390,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","May 22, 2017",5,Five Stars,Excelent!!!!,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.000,0.000,0.027,0.000,-.021,-.025,0.000,0.000,0.000,0.000,0.000,0.000,-.023,0.017,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 18, 2017",4,Four Stars,Its great.,3,0.4398630313
0.524,0.000,0.000,0.643,0.000,0.176,0.015,0.006,0.022,0.007,0.025,0.009,0.011,-.015,0.009,0.131,0.003,0.022,0.000,0.015,0.004,-.034,0.017,0.019,0.037,0.028,0.003,-.002,0.001,0.106,-.026,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,392,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 24, 2017",4,"Overall, I like it.","Here is what I like about the phone so far. It's light, fits well in my petite hands, audio sound while listen to music with speaker is good, talking on phone is clear and my other party says no background noise and comes out clear on their end. I would have like that the description/specification for this phone had the following: standard sim card is advise if you use the nano sim card slot.  Because if you have a nano sim card, you cannot use the mircoSD. I am awaiting to for the adapter kit to arrive so that I can use both slots.",3,0.7370505317
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.019,0.000,0.000,-.035,0.000,0.000,0.430,0.000,0.000,-.031,0.000,-.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 3, 2017",5,Five Stars,It's awesome,2,0.1591129213
0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.089,0.000,-.127,0.000,-.044,0.000,0.114,0.020,0.000,0.169,0.000,0.071,-.039,0.154,-.020,-.147,0.000,0.151,-.037,-.024,0.101,-.037,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,394,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 28, 2017",5,Five Stars,👍,2,0.1591129213
0.470,0.133,0.000,0.000,0.000,0.000,0.020,-.010,0.011,0.015,0.064,0.123,0.192,-.009,0.035,0.003,0.052,0.025,0.012,0.026,0.022,0.046,-.014,0.059,0.031,0.055,0.014,0.045,-.032,0.032,-.035,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","March 3, 2017",5,Loving my blu vivo xl2,I love this phone. Its mine but my husband think its his. I had the blu vivo xl for a day and it wouldnt charger anymore. I was upset. Then I said im getting the xl2. I use to have a blu a long time ago and I loved it then. This phone is like the iphone. I dont have to buy a sd card for it. The camera is great. It takes time getting use to but its great!!,2,0.4602762582
0.893,0.000,0.240,0.393,0.000,0.000,0.031,0.046,0.025,0.007,0.049,0.175,0.011,-.006,0.049,0.021,-.018,0.031,0.010,0.010,-.002,0.081,0.013,0.046,0.000,-.020,-.057,0.061,0.043,-.002,0.031,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","March 17, 2017",3,the phone looks good and have some great functions but i was looking ...,the phone looks good and have some great functions but i was looking for a phone that can hold 2 sim and not sacrifice the memory card. If i use 2 sim card i can't use the memory card. I want to be able to use the 2 sim cards and the memory card at the same time like with the other Blu phones I have used.,3,1.0557949939
0.000,0.000,0.155,0.000,0.258,0.205,0.022,0.040,0.027,0.010,0.049,0.046,0.020,-.015,0.016,0.023,0.056,0.075,0.004,0.022,0.098,-.014,0.000,0.002,0.079,-.044,0.014,0.095,0.095,0.005,0.033,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,397,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","January 10, 2018",1,Quit charging in less than 3 months.  Don't waste your money.,"Nice looking phone, but after 3 months of use, it no longer charges.  I have a Moto G4 phone which cost the same that works great.  This one will be replaced with another one of those.  Very disappointed in this phone.Update:  Received an RMA to return this phone for warranty repair.  Except the USPS says there is no such address or company.  Now I'm reporting them to Amazon and my credit card company.",4,0.3015854862
0.829,0.141,0.321,0.000,0.000,0.000,0.091,0.012,0.085,0.023,0.011,0.018,0.092,0.018,0.029,0.012,-.052,0.045,0.011,0.021,0.033,0.169,0.015,0.062,0.068,-.013,0.015,0.025,-.029,0.080,0.016,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,398,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 5, 2017",5,"I've got the ""BLU's""","I recently bought the Blu R1 HD Amazon promo phone and was blown away by the functionality.  It was a big step up from what I had been using (tracfone models) and I planned on keeping it for a good while.  Well, I managed to break the camera lens and figured I'd order another- guess what, Amazon won't sell you two of the promo phones.  I looked at the various Blu offerings and settled on the Vivo XL2.  Maybe I'm just easy to please, but I love this thing.  32 GB, great camera, and what I think is the sweet spot on phone size- not too small, not too big.  Great display, and they throw in a case. 2 screen protectors (one already on) and a good quality set of earbuds.  I took the advice of another reviewer and put a 128 GB sd card in and it works fine.  I guess the only complaint is the ""dual"" sim card aspect.  It's not a dual if you want to use an sd card, it will only accept one.",2,0.8446574826
0.000,0.000,0.000,0.000,0.000,0.431,0.015,0.027,0.017,0.007,0.000,0.011,0.011,-.011,0.020,0.003,-.016,0.240,0.000,0.021,0.002,0.002,0.015,-.045,0.006,-.157,0.038,0.071,0.065,-.001,-.023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,399,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","September 5, 2017",1,After update apps disappeared and wiped the SD card,"After the latest update many of my apps disappeared as well as everything on my SD card. Not a happy customer, returning the phone.",4,0.3703520467
0.858,0.000,0.000,0.495,0.156,0.257,0.203,-.015,0.010,0.006,0.024,0.127,0.010,-.009,0.043,0.009,-.013,0.008,0.000,0.018,0.003,-.012,0.022,0.008,-.005,-.024,0.022,0.099,-.006,-.003,-.045,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,400,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 7, 2017",5,Great Phone for the price!!!,Great phone for the money. Takes great pics and is really fast. 4gLTE compatible. Takes 2 small Sims or 1 sim and 1 memory card. Completely sealed back. Sim and memory card goes in the side. Simply a wonderful phone.,2,0.9258008147
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,-.008,0.000,-.002,0.025,0.013,-.010,-.012,0.007,0.169,0.022,0.008,-.008,0.284,0.076,-.014,0.122,0.007,0.009,0.035,0.124,-.077,0.006,-.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,401,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","May 5, 2017",1,will not charge,please do not buy this i only had it for a few months and it first would not charge now it will not turn on at all. very bad,4,0.2442370934
0.000,0.000,0.000,0.427,0.000,0.000,0.016,0.042,0.033,0.008,0.029,0.020,0.021,-.012,0.002,0.012,0.063,0.034,0.010,0.019,0.152,0.008,0.000,0.071,0.009,-.168,-.001,0.036,0.051,-.010,-.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,402,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","January 24, 2018",2,Terrible for long term use,The first few months of having this phone were great but a few months in I started getting ads and now only 7 months after having this phone it glitches constantly and the battery dies incredibly quickly with the new updates. Buyers beware!,1,0.2783250212
0.000,0.000,0.000,0.000,0.434,0.000,0.102,0.014,0.203,0.018,0.076,0.164,0.008,0.037,0.052,0.004,-.028,0.000,0.049,0.020,0.004,0.179,0.037,-.013,-.004,-.001,-.003,-.007,0.034,0.034,0.015,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,403,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","February 13, 2017",5,Sweet deal... Pay less and get more,Wow Sweet deal it's like a note 4 and better... I can even change my TV with this phone... Great price great phone. Good job Blu on this new vivo xl2... Keep up the good work,2,0.4143291604
0.000,0.000,0.443,0.233,0.000,0.000,0.000,0.244,0.000,0.000,-.012,0.005,0.004,0.000,0.009,0.004,-.027,0.019,0.004,0.006,0.091,-.035,0.021,-.028,-.018,-.161,-.005,0.098,0.027,0.021,0.003,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,404,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","May 18, 2017",2,"Good price, but bad quality","Bad screen resolution, but that's not the key point, the screen was always out of control, I had to click the power button to turn off the screen and turn it on again. It happened more and more frequently, I had to ""restart"" it many times when I texted. Finally, I can't bear it and requested to return. That problem started to appear when I used it for one month.",1,0.3905548849
0.000,0.000,0.000,0.424,0.000,0.000,0.015,0.044,0.025,0.007,0.024,0.013,0.015,-.006,0.021,0.007,0.020,0.011,0.004,0.010,0.066,0.123,0.009,0.036,0.012,-.106,-.013,0.041,0.033,0.007,0.000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,405,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","September 12, 2017",2,... few months now and data connection is iffy at best. Data connection drops off at random times and ...,Have been using this phone with Tmobile for a few months now and data connection is iffy at best.  Data connection drops off at random times and in random places.  Dont know if its something wrong with my phone or its just BLU phones in general.,1,0.2762846143
0.000,0.000,0.000,0.274,0.000,0.000,0.202,0.013,0.096,0.010,0.016,-.013,0.002,0.015,-.001,0.002,-.014,0.059,0.000,-.002,-.004,0.203,0.010,0.023,0.002,-.119,-.022,-.006,0.012,0.023,-.015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,406,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","March 20, 2017",5,Blu Vivo X2 - a winner!,This is a great phone by BLU. I upgraded from the Blu H1 RD and there's a vast difference in performance. The build quality is very good and the casing has a substantial feel to it. The included Blu software is not as intuitive as one would like and I've had to revert to Google launcher to provide a near stock Android experience. You can't use both simcards with an SD card at the same time.,2,0.2011578908
0.000,0.000,0.000,0.833,0.000,0.000,0.011,0.000,0.007,0.005,0.025,0.000,0.012,-.014,-.003,0.002,0.074,0.031,0.000,-.007,0.079,0.026,-.007,0.049,0.018,0.069,0.044,0.093,-.028,-.008,-.035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,407,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","June 23, 2017",1,Do not buy,Probably one of the worst phones I have ever bought and as far as battery life would have a completely full battery in the morning after being charged all night. And within 2 hours it is completely dead and require more charge.,4,0.6751470779
0.000,0.000,0.000,0.000,0.416,0.000,0.017,0.040,0.138,0.011,0.047,0.008,0.015,0.000,0.011,0.011,-.030,0.031,0.007,0.011,0.131,-.020,0.014,0.023,0.000,-.068,-.020,0.088,0.040,0.024,-.010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,408,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","January 23, 2018",1,It is bad phone. Software gets hanged all times and you ...,It is bad phone.Software gets hanged all times and you can not use this phone more than 3 months at any cost. better Avoid it.,4,0.4280839417
0.732,0.000,0.186,0.116,0.000,0.000,0.012,0.048,0.115,0.008,0.006,0.018,0.011,-.006,0.012,0.003,0.003,0.040,0.007,0.012,0.030,0.065,-.003,0.075,0.009,-.057,0.000,0.140,0.042,0.051,0.007,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,409,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","August 20, 2017",1,Worst phone ever,This is the least user friendly phone that I have ever had. From the easily cracked screen to having to download an app just to make and receive class is too much. Don't care what Apple does. Phones are portable so the are more likely to be dropped. Not a good value if you group your phone and it shatters....let me guess? you need need to buy a screen protector .  Bull. Had a phone for years with no case or screen protector and would drop all the time. No cracked s reenact or phone. . Good luck finding or wanting to remove the battery. Not user friendly at all. First and last time buying one....and you Amazon can kick rocks for reccommending this crap.,4,0.6952369022
0.158,0.000,0.381,0.000,0.000,0.477,0.025,0.071,0.024,0.024,0.070,0.015,0.026,-.023,0.016,0.019,0.004,0.057,0.041,0.024,0.099,0.077,0.016,0.088,0.022,-.007,0.016,0.048,0.121,0.004,0.063,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,410,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","February 28, 2018",2,"Phone ""looks and feels"" like a solid phone","Phone ""looks and feels"" like a solid phone.  Too bad that is not the case here.  I have been using this phone for about 6 months and it is falling apart.  I did purchase there 2 year extra warranty, they just do not have a local place (anywhere in the us) to bring your phone in for a repair.  You must mail your phone in.  So. If you are like me, you depend on your phone to communicate with work, family and friends.  It just might be worth it to buy a different phone, maybe from a company starting with the letter A that have authorized and non authorized repair shops to get your device fixed anywhere?",1,0.5153204034
0.000,0.000,0.158,0.275,0.000,0.000,0.012,0.051,0.028,0.006,-.017,0.010,0.009,0.000,0.021,0.003,-.017,-.017,0.006,0.017,0.102,0.186,0.012,-.015,-.019,-.167,0.017,0.094,0.091,0.042,0.017,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,411,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","September 10, 2017",1,This phone is terrible,This is the worst phone I've ever had. I've had it only a few days and it constantly freezes.  It is currently stuck on the Blu screen and will not budge.  I had two other Blu phones which I really liked but this one is garbage. I intend to return it.,4,0.2059869476
0.000,0.192,0.000,0.239,0.000,0.000,0.015,0.242,0.020,0.007,0.013,0.000,0.017,-.006,0.007,0.003,0.006,0.022,0.000,0.010,-.011,0.080,0.003,0.032,0.019,-.059,0.010,-.006,0.051,0.017,0.015,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","November 29, 2017",3,beautiful pictures and video,"It is okay, beautiful pictures and video. The only problem I have with it is after the update, I have not been able to have access to my phone since yesterday. The phone keeps asking for a password which I do not know. I checked their website, there are several others with the same issue. At the moment, BLU tech support has no solution to the problem yet.",3,0.6710612929
0.000,0.000,0.000,0.213,0.490,0.251,0.026,-.010,0.019,0.007,0.019,0.019,0.017,-.015,0.018,0.009,-.008,-.002,0.000,0.018,0.021,0.163,0.006,0.099,0.021,-.011,0.038,0.170,0.009,0.021,-.065,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,413,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","July 30, 2017",3,enough to do the job but has just enough software bugs to be annoying. I go through sunglasses,"ya get what you pay for. The phone is adequate,  enough to do the job but has just enough software bugs to be annoying.  I go through sunglasses, watches and phones fast.  If you are like me and tired of paying a lot of money for phones give it a try.  But you wont see a lot of software updates from BLU so, if you don't plan to buy and hold, give it a try.  I'm sure I will break, burn, crush, crack or dunk this one soon and when I do I will buy again.",3,0.8064092889
0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.159,0.012,0.007,0.005,0.022,0.019,-.010,0.000,0.007,0.128,0.180,0.004,0.010,0.217,0.034,0.001,0.021,0.004,0.048,0.023,0.142,-.090,0.013,-.030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,414,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","July 14, 2017",1,Not happy at all and would give negative stars if I ...,I should have listened to the negative reviews.  I have gone through two of these phones now and they have both had problems.  The first one stopped charging after a month and then the second had bugs from the beginning then I try to go and return it and they charged me for a restocking fee.  Not happy at all and would give negative stars if I could.  DO NOT BUY THIS PHONE!,4,0.2442370934
0.000,0.000,0.000,0.491,0.000,0.000,0.009,-.007,0.017,0.004,0.022,0.000,0.007,0.000,0.012,0.002,-.031,0.033,0.010,0.007,0.112,0.144,0.002,0.022,-.009,-.128,0.001,0.026,0.146,0.018,0.011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,415,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","August 2, 2017",2,Disappointed,"When my BLU R1 HD died after about a year, I got this, big ol' phone. Had the bells and whistles, but now, it is just working badly. BLU customer support just suggested a hard reset, then clearing the cache for the apps, but the whole thing seems funky. It's gotta go. Too bad, I wanted it to be good!",1,0.3254139579
0.000,0.243,0.212,0.899,0.459,0.000,0.022,0.089,0.018,0.010,-.008,0.000,0.009,-.009,0.038,0.008,0.060,0.014,0.000,0.026,0.026,0.062,0.008,0.004,0.005,-.021,0.003,0.093,-.032,-.014,0.044,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,416,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","September 30, 2017",2,"Performance is not the best, I understand it is a cheap phone but ...","Performance is not the best, I understand it is a cheap phone but the problems are more than they should be. It randomly takes screen shots and turns on in my pocket, or while charging. Apps don't respond at a normal pace compared to other phones in the same price range. It surfs the internet okay(when it doesn't lock up) and connects into my network the way it should. For what it is it's okay, but I think money could be better spent on a larger named device.",1,0.8286752884
0.000,0.000,0.000,0.609,0.183,0.000,0.072,0.071,0.026,0.005,0.024,0.013,0.013,0.007,0.007,0.007,0.046,0.002,0.005,0.005,0.108,0.119,0.011,0.037,0.000,-.276,-.040,0.057,0.096,-.002,-.015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,417,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","January 31, 2018",2,Decent phone to start but rapidly went downhill,"The first impressions of the phone are great but, time is not on your side. It's been 9 months and the battery has already degraded. When using a high demand app I can watch the battery bar tick down every few seconds.It has frozen up, glitched out and slowed down to crawl and the past few months. The worst part is the adware that suddenly started downloading apps on it's own. After a system update I woke up to three new apps installed. I removed them but I fear the main cause cannot be removed without rooting. I no longer believe my information is secure and I'm getting a new non Blu phone pronto.TLDR: Cheap phone, won't last a year, and time brings adware & glitches",1,0.438842708
0.000,0.000,0.000,0.000,0.000,0.203,0.017,0.025,0.018,0.008,0.066,0.000,0.019,-.012,0.008,0.004,-.022,0.032,0.011,0.011,0.004,0.028,0.015,0.019,0.034,-.087,0.041,0.052,0.088,0.015,0.059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,418,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 20, 2017",1,"It's a big phone, hope it fits my pockets ...","I am worried now I recently invrstigated youtube as well as cnet,,is this phone really bugged by China and want to know why updates keep prompting this phone even after submitting updates..it says i need  to free space critically low..i don't know why..maybe ask amazon pruduct services?",4,0.2233254593
0.000,0.000,0.384,0.248,0.000,0.000,0.000,-.014,0.006,0.000,-.006,0.048,0.004,-.013,-.008,0.004,-.014,0.140,0.000,0.006,0.010,0.019,-.009,0.043,0.095,0.002,0.025,0.020,-.034,0.158,-.046,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,419,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","May 16, 2017",5,Amazing for the price,"I bought these for my children and they are very happy with them. They are slim and shiny, work quickly, have plenty of storage, and have done everything asked of them so far. Could not be mistaken for a flagship by any means but for about 1/8 of flagship process these are a steal.",2,0.3705001472
0.000,0.138,0.151,0.167,0.416,0.303,0.155,0.021,0.012,0.017,0.009,0.029,0.203,0.017,0.045,0.019,-.013,0.064,0.004,0.025,0.072,0.065,0.012,0.166,0.041,0.102,-.058,0.044,-.043,0.027,0.035,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,420,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","March 7, 2017",4,Love it!,"Bought about a month ago and love the phone! It's about the same size as an iPhone 6 and the camera is great! Runs Android so it comes with Google drive, mail, etc. Once you figure out everything you can really personalize the phone to your liking. Fast, reliable and great for the price. My friends love it as well. Would definitely recommend to anyone looking for a great budget phone.",3,0.5911293056
0.000,0.000,0.000,0.206,0.221,0.272,0.034,0.027,0.040,0.009,0.008,0.007,0.020,-.014,0.011,0.017,0.155,0.003,0.006,0.026,0.168,0.002,0.015,0.057,-.012,-.033,-.032,0.147,0.079,-.021,-.059,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,421,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","November 22, 2017",3,It's an ok phone for the money but after only ...,"It's an ok phone for the money but after only five months the battery would not charge and it would not turn on. This is important: THERE ARE NO AUTHORIZED REPAIR CENTERS OUT THERE, YOU MUST SEND THE PHONE BACK TO MIAMI FOR WARRANTY REPAIRS, AT YOUR EXPENSE.",3,0.7022501769
0.756,0.000,0.000,0.000,0.208,0.198,0.015,-.005,0.017,0.007,0.024,0.007,0.011,-.011,0.021,0.003,0.178,0.035,0.000,0.018,-.013,-.033,0.003,0.018,0.005,-.005,0.054,0.021,0.039,0.041,0.051,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","June 29, 2017",3,Phone sent missing headphones/mic,"I like the phone however when I received it there wasn't any headphones/mic in the box as advertised. I got the phone, charger and protective case but no headphones/mic. I would like to have this sent please as it is listed as part of the accessories provided and part of what I paid for. Kindly indicate how you are going to have this sent to me.Martin Pereira",3,0.9635386243
0.000,0.207,0.134,0.000,0.497,0.270,0.016,0.033,0.107,0.010,0.014,0.149,0.210,0.014,0.030,0.004,-.003,0.057,0.000,0.011,0.020,0.057,0.025,0.013,-.030,-.107,0.014,0.054,0.046,0.058,0.020,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","August 11, 2017",4,Great Blu Phone,"I'm loving this phone. The only reason it received 4 stars is because I love the use of the app draw, for a clearer screen. This phone does not have the app draw. But it's great in every other way. Takes amazing pictures for the phone to had cost so little. Does a whole lot more for the small amount I paid. If it some how got damaged due to fault of my own, I can honestly say I would purchase it again, unless Blu came out with a better one by then.",3,0.6732439563
0.000,0.000,0.158,0.913,0.000,0.000,0.204,0.331,0.018,0.010,0.037,0.011,0.016,-.015,0.005,0.017,0.007,0.014,0.000,0.017,0.025,-.022,-.002,0.003,0.009,-.073,-.026,0.068,0.053,0.002,0.045,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","January 8, 2018",3,WiFi is unstable and intermittent when Bluetooth is on..,"This is a great phone but it has a problem with the WiFi.  The WiFi is unstable and intermittent when the Bluetooth is on at same time. This is a problem for me because I frequently use both.  I need to contact Customer Support to see if this can be resolved without returning the phone.I have been in touch with Customer Support and they had me reset the phone to the Factory Default.  It looked promising at first but when I started using the phone again the problem came back, unfortunately.  I will have to contact them again to see what can be done.",3,0.9728136639
